"year","dpt","dpt_url","circo","circo_url","tour","nuance","candidat","nameLast","nameFirst","sexe","voix","pct_inscrits","pct_exprimes","elected"
"2024","57","057","4","04","1","REG",NULL,"DECKER","Léna","F","17","0.02","0.03","0"
"2024","57","057","4","04","1","EXG",NULL,"BAUD-BERTIER","Marc","M","438","0.54","0.84","0"
"2024","57","057","4","04","1","LR",NULL,"DI FILIPPO","Fabien","M","18659","23.1","35.75","0"
"2024","57","057","4","04","1","RN",NULL,"SIMON","Océane","F","22265","27.56","42.66","0"
"2024","57","057","5","05","1","UG",NULL,"LAHORE","Lisa","F","5439","7.54","12.38","0"
"2024","57","057","5","05","1","REG",NULL,"LIEB","Denis","M","1128","1.56","2.57","0"
"2024","57","057","5","05","1","DSV",NULL,"HOCQUET","Hervé","M","552","0.77","1.26","0"
"2024","57","057","5","05","1","RN",NULL,"JENFT","Pascal","M","20884","28.97","47.52","0"
"2024","57","057","5","05","1","EXG",NULL,"SEBASTIAN","Gilles","M","453","0.63","1.03","0"
"2024","57","057","5","05","1","LR",NULL,"SEITLINGER","Vincent","M","15045","20.87","34.23","0"
"2024","57","057","5","05","1","REC",NULL,"MARCHAND","Stéphane","M","449","0.62","1.02","0"
"2024","57","057","6","06","1","DVG",NULL,"MUNCH","Olivier","M","466","0.7","1.28","0"
"2024","57","057","6","06","1","LR",NULL,"CASSARO","Alexandre","M","7746","11.67","21.23","0"
"2024","57","057","6","06","1","RN",NULL,"PFEFFER","Kévin","M","18575","27.98","50.9","1"
"2024","57","057","6","06","1","UG",NULL,"BLADT","Claire","F","7740","11.66","21.21","0"
"2024","57","057","6","06","1","DVD",NULL,"FEISS","Dominique","M","1348","2.03","3.69","0"
"2024","57","057","6","06","1","EXG",NULL,"LEGRAND","Lola","F","618","0.93","1.69","0"
"2024","57","057","7","07","1","EXG",NULL,"BOUSSET","Diane","F","931","1.04","1.74","0"
"2024","57","057","7","07","1","ENS",NULL,"SELMANI","Yasmine","F","9644","10.81","18.03","0"
"2024","57","057","7","07","1","DVD",NULL,"WOJCIECHOWSKI","André","M","4403","4.93","8.23","0"
"2024","57","057","7","07","1","UG",NULL,"MULLER","Luc","M","9913","11.11","18.53","0"
"2024","57","057","7","07","1","RN",NULL,"LOUBET","Alexandre","M","28528","31.97","53.33","1"
"2024","57","057","7","07","1","DIV",NULL,"BOUCETTA","Younès","M","79","0.09","0.15","0"
"2024","57","057","8","08","1","EXG",NULL,"JOLIVET","Annick","F","1249","1.37","2.46","0"
"2024","57","057","8","08","1","LR",NULL,"ROSA","Raphaëlle","F","3296","3.61","6.49","0"
"2024","57","057","8","08","1","RN",NULL,"JACOBELLI","Laurent","M","23558","25.78","46.36","0"
"2024","57","057","8","08","1","UG",NULL,"LEGER","Céline","F","14724","16.11","28.98","0"
"2024","57","057","8","08","1","ENS",NULL,"ZONATO","Samuel","M","7986","8.74","15.72","0"
"2024","57","057","9","09","1","RN",NULL,"PHILIPPO","Baptiste","M","24483","24.31","38.29","0"
"2024","57","057","9","09","1","REC",NULL,"HAMMERSCHMITT","Florent","M","1181","1.17","1.85","0"
"2024","57","057","9","09","1","DIV",NULL,"KOPP","Laurent","M","413","0.41","0.65","0"
"2024","57","057","9","09","1","ENS",NULL,"RAUCH","Isabelle","F","22460","22.3","35.12","0"
"2024","57","057","9","09","1","UG",NULL,"VAÎSSE","Brigitte","F","14607","14.5","22.84","0"
"2024","57","057","9","09","1","EXG",NULL,"MAURHOFER","Guy","M","805","0.8","1.26","0"
"2024","58","058","1","01","1","LR",NULL,"DUBOST","Baptiste","M","2482","3.36","5.37","0"
"2024","58","058","1","01","1","ENS",NULL,"GOULET","Perrine","F","13593","18.41","29.4","0"
"2024","58","058","1","01","1","DSV",NULL,"VARELA","Chantal","F","628","0.85","1.36","0"
"2024","58","058","1","01","1","UG",NULL,"LARÈPE","Brice","M","9856","13.35","21.32","0"
"2024","58","058","1","01","1","EXG",NULL,"LEMOINE","Geneviève","F","809","1.1","1.75","0"
"2024","58","058","1","01","1","RN",NULL,"GALLOIS","Charles-Henri","M","18870","25.55","40.81","0"
"2024","58","058","2","02","1","DVG",NULL,"GUYOT","Justine","F","9","0.01","0.02","0"
"2024","58","058","2","02","1","UG",NULL,"PAUL","Christian","M","13788","17.51","26.32","0"
"2024","58","058","2","02","1","LR",NULL,"VINCENT","Marc Alexandre","M","2757","3.5","5.26","0"
"2024","58","058","2","02","1","DSV",NULL,"MUNOZ","Aurore","F","801","1.02","1.53","0"
"2024","58","058","2","02","1","EXG",NULL,"DUPUIS","Dominique","M","839","1.07","1.6","0"
"2024","58","058","2","02","1","RN",NULL,"GUIBERT","Julien","M","23481","29.81","44.83","0"
"2024","58","058","2","02","1","ENS",NULL,"GERMAIN","Sandra","F","10708","13.59","20.44","0"
"2024","59","059","1","01","1","DVD",NULL,"MARINHO","Allison","F","610","0.99","1.51","0"
"2024","59","059","1","01","1","DVG",NULL,"LEGRAND","Maxime","M","1169","1.9","2.9","0"
"2024","59","059","1","01","1","DVG",NULL,"LAURENÇOT","Michel","M","199","0.32","0.49","0"
"2024","59","059","1","01","1","RN",NULL,"LECLERCQ","Carole","F","7298","11.83","18.12","0"
"2024","59","059","1","01","1","REG",NULL,"PRIEM","Verena","F","58","0.09","0.14","0"
"2024","59","059","1","01","1","DVG",NULL,"BAH","Amy","F","3551","5.76","8.82","0"
"2024","59","059","1","01","1","DIV",NULL,"ALEXANDRE","Audric","M","345","0.56","0.86","0"
"2024","59","059","1","01","1","DIV",NULL,"CHAOUAT","Frédéric","M","14","0.02","0.03","0"
"2024","59","059","1","01","1","DVG",NULL,"BOUSALHAM","Adel","F","1","0","0","0"
"2024","59","059","1","01","1","EXG",NULL,"MARAGE","Line","F","0","0","0","0"
"2024","59","059","1","01","1","DVD",NULL,"LAURET","Brice","M","1951","3.16","4.85","0"
"2024","59","059","1","01","1","EXG",NULL,"MADELAIN","Pierre","M","217","0.35","0.54","0"
"2024","59","059","1","01","1","ENS",NULL,"DUHAMEL","Vanessa","F","7055","11.44","17.52","0"
"2024","59","059","1","01","1","UG",NULL,"LE COQ","Aurélien","M","17800","28.86","44.2","0"
"2024","59","059","2","02","1","UG",NULL,"BERNALICIS","Ugo","M","26491","30.33","47.31","0"
"2024","59","059","2","02","1","EXG",NULL,"ROUGÉE","Pascale","F","645","0.74","1.15","0"
"2024","59","059","2","02","1","DIV",NULL,"GUENON","Claire","F","385","0.44","0.69","0"
"2024","59","059","2","02","1","EXG",NULL,"TESTART","Etienne","M","208","0.24","0.37","0"
"2024","59","059","2","02","1","RN",NULL,"GUÉRARD","Philippe","M","12256","14.03","21.89","0"
"2024","59","059","2","02","1","ENS",NULL,"SALANON","Violette","F","11630","13.31","20.77","0"
"2024","59","059","2","02","1","LR",NULL,"BOISARD-VANNIER","Caroline","F","4378","5.01","7.82","0"
"2024","59","059","3","03","1","RN",NULL,"DELANNOY","Sandra","F","26874","29.33","50.82","1"
"2024","59","059","3","03","1","REC",NULL,"MAHIEU","Louis","M","876","0.96","1.66","0"
"2024","59","059","3","03","1","DVG",NULL,"SAINT-HUILE","Benjamin","M","23429","25.57","44.31","0"
"2024","59","059","3","03","1","EXG",NULL,"RONDEAUX","Marie-Claude","F","1697","1.85","3.21","0"
"2024","59","059","4","04","1","EXG",NULL,"SCALI","Damien","M","0","0","0","0"
"2024","59","059","4","04","1","DIV",NULL,"BOYAVAL","Franck","M","144","0.14","0.21","0"
"2024","59","059","4","04","1","ENS",NULL,"LISO","Brigitte","F","21494","21.11","31.32","0"
"2024","59","059","4","04","1","LR",NULL,"LEBLANC","Sébastien","M","6461","6.34","9.41","0"
"2024","59","059","4","04","1","DVD",NULL,"LE NEINDRE","Nicolas","M","1330","1.31","1.94","0"
"2024","59","059","4","04","1","RN",NULL,"MORAND","Anne","F","17832","17.51","25.98","0"
"2024","59","059","4","04","1","UG",NULL,"BRUN","Charlotte","F","20301","19.94","29.58","0"
"2024","59","059","4","04","1","REC",NULL,"JARDIN","Patrick","M","533","0.52","0.78","0"
"2024","59","059","4","04","1","EXG",NULL,"ABDELLAOUI","Fatima","F","539","0.53","0.79","0"
"2024","59","059","5","05","1","EXG",NULL,"OLIVEREAU","Chloé","F","24","0.02","0.04","0"
"2024","59","059","5","05","1","EXG",NULL,"COVAIN","Raymond","M","858","0.84","1.25","0"
"2024","59","059","5","05","1","RN",NULL,"CATTEAU","Victor","M","27411","26.8","40.08","0"
"2024","59","059","5","05","1","UG",NULL,"DELNESTE","Ophélie","F","16591","16.22","24.26","0"
"2024","59","059","5","05","1","DVD",NULL,"HUYGHE","Sébastien","M","23510","22.99","34.37","0"
"2024","59","059","6","06","1","UG",NULL,"PEREIRA","Célia","F","13243","13.93","19.53","0"
"2024","59","059","6","06","1","LR",NULL,"EROTICO","Jimi","M","4265","4.49","6.29","0"
"2024","59","059","6","06","1","ENS",NULL,"PARMENTIER-LECOCQ","Charlotte","F","25831","27.17","38.09","0"
"2024","59","059","6","06","1","UXD",NULL,"QUATREBOEUFS","Marie Hélène","F","23781","25.02","35.07","0"
"2024","59","059","6","06","1","EXG",NULL,"BARREZ","Frédéric","M","687","0.72","1.01","0"
"2024","59","059","7","07","1","HOR",NULL,"GERARD","Félicie","F","17168","23.38","36.71","0"
"2024","59","059","7","07","1","RN",NULL,"SAYAH","Céline","F","13163","17.92","28.15","0"
"2024","59","059","7","07","1","REC",NULL,"WILLEM","Jean-Sébastien Paul Louis","M","763","1.04","1.63","0"
"2024","59","059","7","07","1","EXG",NULL,"SCHUURMAN","Nicolas","M","617","0.84","1.32","0"
"2024","59","059","7","07","1","UG",NULL,"CHOUIA","Karima","F","15053","20.5","32.19","0"
"2024","59","059","8","08","1","RN",NULL,"LEYS","Ethan","M","11051","16.03","30.8","0"
"2024","59","059","8","08","1","UG",NULL,"GUIRAUD","David","M","17405","25.25","48.5","0"
"2024","59","059","8","08","1","DVC",NULL,"MEKKI","Tarik","M","5766","8.36","16.07","0"
"2024","59","059","8","08","1","EXG",NULL,"DELBARRE","Françoise","F","652","0.95","1.82","0"
"2024","59","059","8","08","1","DSV",NULL,"CAMERLYNCK","Maël","M","1011","1.47","2.82","0"
"2024","59","059","9","09","1","EXG",NULL,"DHELIN","Mathias","M","4","0","0.01","0"
"2024","59","059","9","09","1","RN",NULL,"LANDRU","Christine","F","12533","13.62","20.67","0"
"2024","59","059","9","09","1","ENS",NULL,"SPILLEBOUT","Violette","F","20620","22.4","34.01","0"
"2024","59","059","9","09","1","REC",NULL,"TALPAERT","Valérie","F","561","0.61","0.93","0"
"2024","59","059","9","09","1","DIV",NULL,"GRUZON","Frédéric","M","161","0.17","0.27","0"
"2024","59","059","9","09","1","LR",NULL,"POGAM","Alice","F","5572","6.05","9.19","0"
"2024","59","059","9","09","1","UG",NULL,"VIDAL-SAGNIER","Odile","F","18869","20.5","31.12","0"
"2024","59","059","9","09","1","EXG",NULL,"SARAZIN","Chantal","F","477","0.52","0.79","0"
"2024","59","059","9","09","1","DVD",NULL,"DELAVENNE","Charles","M","1832","1.99","3.02","0"
"2024","59","059","10","10","1","RN",NULL,"VERBRUGGHE","Bastien","M","16675","20.04","34.31","0"
"2024","59","059","10","10","1","DVD",NULL,"GARCIA","Jérôme","M","1447","1.74","2.98","0"
"2024","59","059","10","10","1","REC",NULL,"VIGUIE-DESPLACES","Gustave","M","249","0.3","0.51","0"
"2024","59","059","10","10","1","UG",NULL,"MORTREUX","Leslie","M","12065","14.5","24.82","0"
"2024","59","059","10","10","1","ENS",NULL,"DARMANIN","Gérald","M","17512","21.05","36.03","0"
"2024","59","059","10","10","1","DVD",NULL,"BRAZON","Marcellin","M","118","0.14","0.24","0"
"2024","59","059","10","10","1","EXG",NULL,"CHARLON","Christophe","M","535","0.64","1.1","0"
"2024","59","059","11","11","1","ENS",NULL,"BRULANT-FORTIN","Ingrid","F","16559","17.77","27.94","0"
"2024","59","059","11","11","1","EXG",NULL,"WILSON","Jonathan","M","450","0.48","0.76","0"
"2024","59","059","11","11","1","RN",NULL,"MOULIN","Maxime","M","18650","20.01","31.47","0"
"2024","59","059","11","11","1","UG",NULL,"VICOT","Roger","M","22809","24.48","38.49","0"
"2024","59","059","11","11","1","EXG",NULL,"COUPIGNY","Robin","M","17","0.02","0.03","0"
"2024","59","059","11","11","1","EXG",NULL,"BAILLEUL","Carole","F","778","0.83","1.31","0"
"2024","59","059","12","12","1","EXG",NULL,"LEHRHAUPT","Laurent","M","894","0.96","1.55","0"
"2024","59","059","12","12","1","UG",NULL,"BAUDOUX","Bernard","M","11992","12.88","20.8","0"
"2024","59","059","12","12","1","DVD",NULL,"SEGUIN","Sébastien","M","12279","13.19","21.29","0"
"2024","59","059","12","12","1","RN",NULL,"TAVERNE","Michael","M","31567","33.92","54.74","1"
"2024","59","059","12","12","1","REC",NULL,"PREVOST","Isabelle","F","932","1","1.62","0"
"2024","59","059","13","13","1","DIV",NULL,"GOKEL","Julien","M","16026","18.63","32.2","0"
"2024","59","059","13","13","1","EXG",NULL,"BÉZINE","Clément","M","1175","1.37","2.36","0"
"2024","59","059","13","13","1","RN",NULL,"ACCART","Maxence","M","21662","25.18","43.52","0"
"2024","59","059","13","13","1","UG",NULL,"LACROIX","Damien","M","10913","12.68","21.92","0"
"2024","59","059","14","14","1","DSV",NULL,"PERCHE","Anne-Lise","F","1033","1.04","1.59","0"
"2024","59","059","14","14","1","UG",NULL,"HEYMAN","Philippine","F","8876","8.93","13.63","0"
"2024","59","059","14","14","1","UXD",NULL,"GARDES","Jean-Baptiste","M","30194","30.36","46.37","0"
"2024","59","059","14","14","1","EXG",NULL,"DESRAYAUD","Sandrine","F","1091","1.1","1.68","0"
"2024","59","059","14","14","1","DVD",NULL,"CHRISTOPHE","Paul","M","23928","24.06","36.74","0"
"2024","59","059","15","15","1","RN",NULL,"BERTELOOT","Pierrick","M","29894","30.63","45.97","0"
"2024","59","059","15","15","1","UG",NULL,"DUCOURANT","Émilie","F","11853","12.14","18.23","0"
"2024","59","059","15","15","1","DVD",NULL,"BATAILLE","Jean-Pierre","M","22206","22.75","34.15","0"
"2024","59","059","15","15","1","EXG",NULL,"DUBIEZ","Benjamin","M","1078","1.1","1.66","0"
"2024","59","059","16","16","1","RN",NULL,"MARCHIO","Matthieu","M","26608","31.66","53.12","1"
"2024","59","059","16","16","1","ENS",NULL,"CRESTA","François","M","8135","9.68","16.24","0"
"2024","59","059","16","16","1","UG",NULL,"BRUNEEL","Alain","M","14199","16.9","28.35","0"
"2024","59","059","16","16","1","EXG",NULL,"PECQUEUR","Éric","M","1145","1.36","2.29","0"
"2024","59","059","17","17","1","RN",NULL,"TESSON","Thierry","M","21803","29.51","47.92","0"
"2024","59","059","17","17","1","LR",NULL,"BROUAZIN","Loick","M","3627","4.91","7.97","0"
"2024","59","059","17","17","1","UG",NULL,"CHÉREAU","Frédéric","M","13575","18.38","29.84","0"
"2024","59","059","17","17","1","ENS",NULL,"HONORÉ","Guillaume","M","5739","7.77","12.61","0"
"2024","59","059","17","17","1","EXG",NULL,"FLUCKIGER","Cédric","M","751","1.02","1.65","0"
"2024","59","059","18","18","1","RN",NULL,"DUFOSSET","Alexandre","M","29404","32.38","52.51","1"
"2024","59","059","18","18","1","UG",NULL,"MARECHAL","Benoît","M","7230","7.96","12.91","0"
"2024","59","059","18","18","1","DVD",NULL,"SIEGLER","Nicolas","M","18434","20.3","32.92","0"
"2024","59","059","18","18","1","EXG",NULL,"REYNAERT","Nadine","F","930","1.02","1.66","0"
"2024","59","059","19","19","1","UG",NULL,"BRUN","Cédric","M","10337","12.78","21.85","0"
"2024","59","059","19","19","1","RN",NULL,"CHENU","Sébastien","M","27592","34.11","58.32","1"
"2024","59","059","19","19","1","ENS",NULL,"WATELET","Franck","M","7136","8.82","15.08","0"
"2024","59","059","19","19","1","DIV",NULL,"DRICI","Djemi","M","1150","1.42","2.43","0"
"2024","59","059","19","19","1","EXG",NULL,"BOURLET","Cécile","F","1098","1.36","2.32","0"
"2024","59","059","20","20","1","RN",NULL,"FLORQUIN","Guillaume","M","23852","29.02","50.3","1"
"2024","59","059","20","20","1","UDI",NULL,"GONDY","Élisabeth","F","3087","3.76","6.51","0"
"2024","59","059","20","20","1","ENS",NULL,"VERVANDIER","Pierre-Luc","M","5010","6.1","10.57","0"
"2024","59","059","20","20","1","UG",NULL,"ROUSSEL","Fabien","M","14791","18","31.19","0"
"2024","59","059","20","20","1","EXG",NULL,"MOZDZIERZ","Dimitri","M","679","0.83","1.43","0"
"2024","59","059","21","21","1","UG",NULL,"COLPIN","Pierrick","M","11290","13.91","23.08","0"
"2024","59","059","21","21","1","EXG",NULL,"DUQUESNOY","Édith","F","726","0.89","1.48","0"
"2024","59","059","21","21","1","DVD",NULL,"LASSELIN","Laurent","M","709","0.87","1.45","0"
"2024","59","059","21","21","1","RN",NULL,"BARA","Laurence","F","21337","26.29","43.61","0"
"2024","59","059","21","21","1","REC",NULL,"DUMINY","Séverine","F","580","0.71","1.19","0"
"2024","59","059","21","21","1","UDI",NULL,"LÉTARD","Valérie","F","14280","17.59","29.19","0"
"2024","60","060","1","01","1","DVC",NULL,"AOUAD","Souhail","M","728","0.87","1.37","0"
"2024","60","060","1","01","1","ENS",NULL,"GUTIERREZ","Matys","M","4062","4.88","7.62","0"
"2024","60","060","1","01","1","REC",NULL,"DEPRESLES","Norbert","M","339","0.41","0.64","0"
"2024","60","060","1","01","1","LR",NULL,"HABERT-DASSAULT","Victor","M","13049","15.67","24.48","0"
"2024","60","060","1","01","1","ECO",NULL,"LATRASSE","Axelle","F","749","0.9","1.41","0"
"2024","60","060","1","01","1","UG",NULL,"LUNDY","Roxane","F","9402","11.29","17.64","0"
"2024","60","060","1","01","1","RN",NULL,"MARAIS-BEUIL","Claire","F","24621","29.57","46.19","0"
"2024","60","060","1","01","1","EXG",NULL,"FRUITIER","Jean-Philippe","M","348","0.42","0.65","0"
"2024","60","060","2","02","1","UG",NULL,"SECK","Marianne","F","10772","12.06","18.59","0"
"2024","60","060","2","02","1","REC",NULL,"DELARBOULAS","Pierre","M","1225","1.37","2.11","0"
"2024","60","060","2","02","1","EXG",NULL,"POTCHTOVIK","Renée","F","630","0.71","1.09","0"
"2024","60","060","2","02","1","LR",NULL,"CASTANIÉ","Ludovic","M","12339","13.82","21.3","0"
"2024","60","060","2","02","1","RN",NULL,"BALLARD","Philippe","M","30823","34.51","53.2","1"
"2024","60","060","2","02","1","ECO",NULL,"EL AIYATE","Mohamed","M","2144","2.4","3.7","0"
"2024","60","060","3","03","1","RN",NULL,"SABATOU","Alexandre","M","19487","26.16","43.1","0"
"2024","60","060","3","03","1","UG",NULL,"KA","Amadou","M","14149","18.99","31.29","0"
"2024","60","060","3","03","1","DIV",NULL,"LEGRIS","Nadège","F","573","0.77","1.27","0"
"2024","60","060","3","03","1","ENS",NULL,"BOIS","Pascal","M","8556","11.49","18.92","0"
"2024","60","060","3","03","1","UDI",NULL,"FERREIRA","Marie","F","1931","2.59","4.27","0"
"2024","60","060","3","03","1","EXG",NULL,"SZPIRKO","Roland","M","522","0.7","1.15","0"
"2024","60","060","4","04","1","ECO",NULL,"NGABISSIO","Noël","M","422","0.45","0.68","0"
"2024","60","060","4","04","1","ENS",NULL,"WOERTH","Eric","M","18646","19.8","29.89","0"
"2024","60","060","4","04","1","LR",NULL,"LEFEVRE","Jean","M","3942","4.19","6.32","0"
"2024","60","060","4","04","1","UG",NULL,"ASSAMTI","Mohamed","M","10644","11.3","17.06","0"
"2024","60","060","4","04","1","EXG",NULL,"DASINI","Caroline","F","422","0.45","0.68","0"
"2024","60","060","4","04","1","REC",NULL,"CASAS","Jean-Claude","M","772","0.82","1.24","0"
"2024","60","060","4","04","1","RN",NULL,"GRIMPRET","Mathieu","M","25093","26.64","40.23","0"
"2024","60","060","4","04","1","DSV",NULL,"FERNANDES","Augusto","M","280","0.3","0.45","0"
"2024","60","060","4","04","1","DVC",NULL,"REYNAL","Sophie","F","2157","2.29","3.46","0"
"2024","60","060","5","05","1","EXG",NULL,"BECHERINI","Hélène","F","503","0.68","1.06","0"
"2024","60","060","5","05","1","LR",NULL,"VATIN","Pierre","M","8427","11.44","17.7","0"
"2024","60","060","5","05","1","UG",NULL,"BRASSENS","Bertrand","M","10491","14.25","22.03","0"
"2024","60","060","5","05","1","REC",NULL,"BOUCHER","Jean-Paul","M","379","0.51","0.8","0"
"2024","60","060","5","05","1","DSV",NULL,"ROGEZ","Véronique","F","509","0.69","1.07","0"
"2024","60","060","5","05","1","RN",NULL,"VOS","Frédéric Pierre","M","20070","27.25","42.15","0"
"2024","60","060","5","05","1","ENS",NULL,"DIOT","Etienne","M","7232","9.82","15.19","0"
"2024","60","060","6","06","1","RN",NULL,"GUINIOT","Michel","M","23402","30.85","47.88","0"
"2024","60","060","6","06","1","UG",NULL,"DE FRESSE DE MONVAL","Baptiste","M","9999","13.18","20.46","0"
"2024","60","060","6","06","1","DVD",NULL,"CHARRUAU","Nathalie","F","2766","3.65","5.66","0"
"2024","60","060","6","06","1","REC",NULL,"IMBERT","Guy-Eric","M","857","1.13","1.75","0"
"2024","60","060","6","06","1","UDI",NULL,"LECA","Daniel","M","11207","14.77","22.93","0"
"2024","60","060","6","06","1","EXG",NULL,"ISKIN","Jean-Marc","M","648","0.85","1.33","0"
"2024","60","060","7","07","1","ENS",NULL,"VAN ELSUWE","Ophélie","F","4006","5.19","8.19","0"
"2024","60","060","7","07","1","RN",NULL,"MAGNIER","David","M","19769","25.63","40.43","0"
